NCAC	2.2406200554730824
HNCA	0.733843869426948
CACO	0.9527846914132894
NCAHA	1.8265190867796959
CCAHA	1.9397855224561917
NCACB	1.2561340377318082
CCACB	1.5779787412702262
HACACB	1.6787789364601415
CACBHB2	0.49861656941090926
CACBHB3	0.5282129702082656
HB2CBCG	0.4984726698070701
HB3CBCG	0.49863949649178474
HB2CBHB3	0.0240703436021122
CBCGHG2	0.5390271579829448
CBCGHG3	0.5392008346199406
HG2CGCD	0.5388591379950084
HG3CGCD	0.5388702075002388
HG2CGHG3	0.024116476255365508
CACBCG	1.8880255738252618
CBCGCD	2.040265675959091
CGCDNE	2.2442973646498596
CGCDHD2	0.6036277880862366
CGCDHD3	0.6058349286702746
HD2CDNE	0.5976543535011984
HD3CDNE	0.6079354235911503
HD2CDHD3	0.024122434021806118
CDNEHE	0.7526034864544004
CDNECZ	1.4933619363540256
HENECZ	0.7427948827012216
NECZNH1	1.188467707349399
NECZNH2	1.1401485693321711
CZNH1HH11	0.019253157770245197
CZNH1HH12	0.03842044413036228
CZNH2HH21	0.019232428550948356
CZNH2HH22	0.034207045801767415
HH11NH1HH12	0.027212032160342535
HH21NH2HH22	0.02712834163924331
NH1CZNH2	0.9363168321159347
