NCAC	2.28429005122633
HNCA	0.7098390249889258
CACO	0.9315199534945564
NCAHA	1.8473036753731809
CCAHA	1.8825133379525472
NCACB	1.1684873044114035
CCACB	1.479164341075768
HACACB	1.585611880433248
CACBHB2	0.6460708270488997
CACBHB3	0.6462193094617183
CACBCG	2.423026356206722
HB2CBCG	0.6587086392909887
HB3CBCG	0.6460231128207613
HB2CBHB3	0.02413055865315365
CBCGCD1	1.7754702921893204
CBCGCD2	1.7719782793180727
CBCGHG	1.5924867324449166
HGCGCD1	1.691861348776797
HGCGCD2	1.7025146625981618
CGCD1HD11	0.21668737445956288
CGCD1HD12	0.0756987132054042
CGCD1HD13	0.06212719020644714
HD11CD1HD12	0.024055771690562944
HD11CD1HD13	0.024041637819298082
HD12CD1HD13	0.024102340944729683
CGCD2HD21	0.2505373980100031
CGCD2HD22	0.06214055989638414
CGCD2HD23	0.0258241124885697
HD21CD2HD22	0.024154192456600096
HD21CD2HD23	0.0241084781707986
HD22CD2HD23	0.02413654382414588
CD1CGCD2	1.2567951126556962
